feature,importance
hillary clinton,1.4190428232586063e-05
dry,1.4188889224928243e-05
people need,1.4167704023940076e-05
english,1.4157098436346488e-05
lunch,1.4155195608417077e-05
dress,1.4136749224861107e-05
good thing,1.4126168756997258e-05
source,1.4116099139327317e-05
build,1.4107938824418572e-05
high school,1.4074622668058935e-05
good idea,1.4074286294016037e-05
rap,1.4032920398311989e-05
afford,1.4020462930246084e-05
fox,1.4011900095020356e-05
dems,1.400888173709702e-05
consequences,1.4003848949441756e-05
skin,1.4002755946826747e-05
yrs,1.3989966922255067e-05
treat,1.3989620182903836e-05
relevant,1.3963457490194133e-05
bin,1.396203472221697e-05
hour,1.395348107996768e-05
personality,1.3951332916141561e-05
subject,1.3920744549614567e-05
sing,1.3903015252203794e-05
risk,1.389888989741427e-05
bite,1.3897614374463644e-05
proves,1.3894632917811156e-05
result,1.3886109998093583e-05
128581,1.3881986690613911e-05
economy,1.3873620866438958e-05
phil,1.3855919652821456e-05
happened,1.385515465260504e-05
puts,1.3838786666593254e-05
good luck,1.380946217320037e-05
ruin,1.3790578209086838e-05
constituents,1.3790184266930736e-05
boring,1.3788685788800563e-05
mark,1.3787397255288849e-05
standing,1.37857820378485e-05
problems,1.378120298493852e-05
ideology,1.3774723442190977e-05
project,1.37646048138095e-05
mix,1.3753304340663036e-05
alternative,1.3747599054911204e-05
coach,1.373856527704553e-05
maybe just,1.3707253756911313e-05
skills,1.3702811462114373e-05
serving,1.3694168105183992e-05
topic,1.3683662433543086e-05
website,1.3668254999392634e-05
drive,1.3622880128349208e-05
people say,1.3620808165437227e-05
firearms,1.360481719068403e-05
theory,1.3590710424025184e-05
idntwearcondoms,1.3588736009974524e-05
zone,1.3588452969511967e-05
suppose,1.358513853236152e-05
jeff,1.357594719786433e-05
insult,1.355997138748385e-05
bust,1.3554116645898775e-05
mo,1.3553680187412556e-05
birth,1.3525989842644645e-05
christmas,1.3518322420535483e-05
weren,1.345166567334893e-05
opportunity,1.3436473289637148e-05
shirt,1.3424384473400217e-05
doctors,1.342134393719073e-05
parties,1.3419746211204633e-05
catch,1.3418742366677509e-05
bend,1.3407376597672688e-05
128079 128079,1.3402660396897569e-05
display,1.3393545807268853e-05
shopping,1.3367268057704286e-05
dressed,1.3344837150907533e-05
expected,1.3343850707120461e-05
step,1.3336490471491367e-05
fucks,1.3312732021278184e-05
accurate,1.3305098287730809e-05
weave,1.3237891565867958e-05
sarah,1.3237502113653995e-05
speaking,1.323341236098029e-05
expose,1.3222798001676073e-05
pants,1.319043952716717e-05
nuts,1.3163141973962342e-05
magic,1.3159439073750896e-05
ha,1.3155066739894717e-05
dam,1.3142583015988178e-05
beating,1.3138906982350269e-05
uncivil,1.3134308355763995e-05
lord,1.312711921517625e-05
state income,1.3109744457416914e-05
represents,1.3106759910353575e-05
amendments,1.309984703510338e-05
voter,1.3096304450387641e-05
report,1.3084998357889772e-05
milk,1.3084854161644605e-05
128176,1.3076636615644774e-05
loose,1.3068579934458185e-05
alcohol,1.3068182212052586e-05
radical,1.3062898496024914e-05
make feel,1.3051095479145014e-05
workers,1.3051018845834455e-05
indian,1.3038246079569017e-05
michigan,1.3032795420446094e-05
poll,1.3023705689511557e-05
vs,1.3020970212793085e-05
got bitches,1.3016078789584027e-05
bone,1.3012370938018691e-05
surprised,1.3011904062054722e-05
lock,1.2996017869600658e-05
victim,1.2986784354216336e-05
minority,1.295987106401521e-05
does make,1.2956151427686836e-05
en wikipedia,1.2952846542022461e-05
hanging,1.2952467250193197e-05
dm,1.2948706406776324e-05
talking bout,1.2939209165397885e-05
belongs,1.2937551282601607e-05
lands,1.2931798249946448e-05
128514 rt,1.2931291114579649e-05
proof,1.2923455312357365e-05
spend money,1.2922702821865294e-05
dream,1.2919436126975362e-05
debating,1.2917217849869905e-05
lease,1.291413568959413e-05
alive,1.2910069134869057e-05
mexico,1.2909076250365188e-05
unbelievable,1.2901905451799574e-05
jump,1.2860135936949287e-05
2nd,1.2850846532517176e-05
hip,1.2849723590846189e-05
interested,1.2829076397408536e-05
like trump,1.2810817444794921e-05
covered,1.2807940739365608e-05
minutes,1.2786813999332907e-05
draw,1.2784577279619396e-05
corporations,1.2771072637147025e-05
account,1.27671947927339e-05
finna,1.275884210448275e-05
economic,1.275504086131898e-05
arguments,1.2752767072759645e-05
master,1.2743710803618082e-05
big booty,1.2738874667487599e-05
bridge,1.2730398868005802e-05
saturday,1.2714891348246347e-05
main,1.2710642845554993e-05
ended,1.2703032139652185e-05
doesn matter,1.2698141004201702e-05
press,1.2685504499046947e-05
kno,1.268062443631442e-05
hardly,1.2679650286860987e-05
language,1.26772507392436e-05
bright,1.2666736089212043e-05
heck,1.2658680797857834e-05
yall hoes,1.2648291534636765e-05
bitches 128514,1.2630240799388803e-05
fixed,1.2627382551698965e-05
winter,1.261929680524282e-05
dealer,1.261490336897767e-05
levels,1.2613295756176547e-05
civility,1.2611809838630782e-05
80,1.2601134792843469e-05
niggahs,1.2597541111039031e-05
privilege,1.2590142091288745e-05
beats,1.2585611745654405e-05
insults,1.2582983635553345e-05
session,1.2580870428856445e-05
boo,1.2574026649677072e-05
review,1.2568119871134922e-05
wrote,1.2567632484788503e-05
incredible,1.2566111202073086e-05
writing,1.2560904415533349e-05
crack,1.255825813672368e-05
homie,1.255185247244261e-05
include,1.2537779341813674e-05
replies,1.2521968896839175e-05
hadn,1.251948748609527e-05
jules,1.251874398834243e-05
minute,1.2497436506007498e-05
perfectly,1.2457298979433043e-05
rise,1.2454204495326849e-05
streets,1.2424113205952669e-05
species,1.2408890181944766e-05
rep,1.2399612601407911e-05
publicly,1.2398144353114373e-05
goin,1.2397528083257673e-05
incompetent,1.239314217101745e-05
rate,1.2373927405864579e-05
argue,1.2365524779421355e-05
espn,1.2359386933263597e-05
friday,1.2346159337855988e-05
trumps,1.2336443697194755e-05
turning,1.2336408955788936e-05
appears,1.2324713177660939e-05
expense,1.2319307951736402e-05
editorial,1.2297512505473049e-05
karma bitch,1.2282839642420321e-05
surprise,1.227667021956471e-05
gas,1.225573213306527e-05
collar,1.2252520773113073e-05
bitch know,1.225027687766235e-05
blocked,1.2234239574949136e-05
imago,1.2216668004842711e-05
slave,1.2213552176675965e-05
flight,1.2206507143418899e-05
roosevelt,1.220545730399479e-05
99,1.2190501745754589e-05
letters,1.2187985177995585e-05
hopes,1.2185069699320513e-05
neck,1.2180954953293998e-05
duh,1.2166632550122682e-05
read article,1.2140606782396646e-05
lower 48,1.2135242563802306e-05
doe,1.2134928958087196e-05
congress,1.2131902378329585e-05
israel,1.2125637221773628e-05
reporter,1.2123786977414204e-05
cares,1.2123009652501123e-05
values,1.2112510652597444e-05
humanity,1.2103678708919228e-05
field,1.209359086634126e-05
nip,1.2088767991274339e-05
grateful,1.208570909343213e-05
kiss,1.2066538550561108e-05
terrorism,1.2062502076057766e-05
gays,1.206171446658263e-05
lived,1.2052729784583932e-05
politics,1.2048684213546696e-05
security,1.2044275632278862e-05
pistol,1.2042921619719605e-05
beans,1.2042341363384887e-05
reached,1.203752307023273e-05
reps,1.2026026078464798e-05
blowing,1.2009186180666788e-05
suck dick,1.2000846616563849e-05
south,1.1996252716939292e-05
laughable,1.1981292686434499e-05
warning,1.1968059405076925e-05
citizen,1.195853051503152e-05
brothers,1.1952550127445258e-05
128528,1.195223116361285e-05
table,1.1943341285679233e-05
leaders,1.1942272691010611e-05
actual,1.1936439491755372e-05
just look,1.1932316710010346e-05
jokes,1.1927201131063923e-05
senate,1.1896788677602671e-05
tactics,1.1889599327310852e-05
people state,1.1883633866269766e-05
6th,1.1881777733335336e-05
charged,1.1869509648460157e-05
murdered,1.1867724011990933e-05
aka,1.1865112625095423e-05
civil comments,1.1864362246608275e-05
advocates,1.1816369588683603e-05
dear,1.1816052863768943e-05
loud,1.1815229295109414e-05
slowly,1.1798087395076759e-05
conversation,1.1794772479886233e-05
african,1.1781390410962005e-05
respond,1.1767338756209738e-05
faced,1.176578950685171e-05
target,1.1733451545567975e-05
16,1.1724516654739604e-05
william,1.17035741076384e-05
massage,1.1690443299281257e-05
nearly,1.1680712640460232e-05
countries,1.1640108973226768e-05
10084,1.1635144219069373e-05
mt,1.1618152508332887e-05
misogynistic,1.1616636729182299e-05
million dollar,1.1613982256354586e-05
creepy,1.160214937081702e-05
fits,1.1599798870914606e-05
teachers,1.1594115203988587e-05
bitch im,1.1572895560225632e-05
racial,1.156401364384489e-05
york,1.1544765747676407e-05
like damn,1.154035702151774e-05
sean,1.1506220438808694e-05
broken,1.1496050283709682e-05
dysfunctional,1.1479757383968333e-05
bitch look,1.1471969624856402e-05
makes feel,1.1458499803294827e-05
presidency,1.1454369425779707e-05
trippin,1.1447080279823095e-05
fund,1.1445879211705705e-05
tim,1.1442581291435092e-05
fraud,1.1419938544590272e-05
occurred,1.1393282951809797e-05
science,1.1390183318333017e-05
128584,1.1389427232256089e-05
sold,1.1388695391315121e-05
afraid,1.1382635248129805e-05
irish,1.1371071102139687e-05
related,1.136710995405779e-05
beginning,1.1360316425522059e-05
native american,1.134709666382218e-05
thug,1.1342882672242125e-05
reasonable,1.1342586598873196e-05
united states,1.1331611156111603e-05
concerned,1.1330809552588621e-05
dont know,1.1323430949991875e-05
lately,1.1318861181833108e-05
noticed,1.1304497810805914e-05
lio,1.1300312738610525e-05
soft,1.129995242837448e-05
traffic,1.1295038287556666e-05
stress,1.1293025723020605e-05
cock,1.126582895722915e-05
grand,1.125198903234915e-05
moving,1.1248844586896336e-05
suicide,1.1243299948556033e-05
tomorrow,1.1242452051353685e-05
bundys,1.1225785279773398e-05
ain got,1.1215482757946308e-05
primary,1.1210253972697371e-05
threw,1.119297025089374e-05
bigger,1.1192969028290317e-05
raped,1.1190296785088873e-05
pushing,1.118562744258182e-05
typical,1.117887316105654e-05
springfield,1.117544936232472e-05
outrageous,1.1167226010111578e-05
bigots,1.1162353518619063e-05
middle east,1.115627885659206e-05
intentions,1.1147734532866402e-05
wash,1.1143437783064227e-05
avi,1.1136212848389338e-05
hoes lol,1.1129896509643969e-05
customer,1.1125446854137635e-05
yr,1.1119488007821819e-05
retweet,1.1117548028449515e-05
military,1.110023254155204e-05
mentality,1.1095230415364292e-05
publicity,1.1076677813999408e-05
basis,1.1076221184756722e-05
release,1.1070686189796589e-05
oath,1.105272497542791e-05
sources,1.1051933257318549e-05
skinny,1.1039766835372378e-05
ah,1.1029565686785357e-05
ass bitches,1.102158498288537e-05
128143,1.1017856530723543e-05
represent,1.1013416357723566e-05
tax credits,1.1006706967036395e-05
voice,1.0992475317592195e-05
meaning,1.0992159574968991e-05
sitting,1.0981348606773552e-05
mf,1.0978423819033761e-05
hurts,1.0976109019310496e-05
subsidized,1.0974930115823838e-05
feds,1.0968010099372999e-05
starting,1.0967500468730921e-05
duke,1.0964804635108922e-05
powerful,1.095660832426422e-05
scalia,1.0950947989540974e-05
model,1.0948438837601885e-05
degree,1.0917504287351095e-05
permanent fund,1.0916353006238968e-05
holding,1.0913931835882254e-05
roads,1.090483951607043e-05
ice cream,1.0890828629239803e-05
guarantee,1.0883342584067401e-05
easier,1.0880615903915069e-05
deserves,1.0876781975635356e-05
nerve,1.0868551910514457e-05
behave,1.0858202856676672e-05
trip,1.084335527729558e-05
forced,1.0833433437408497e-05
trust bitch,1.0825598188735042e-05
notion,1.082477248943441e-05
percentage,1.082379508719226e-05
existing,1.0809887341536186e-05
90,1.0780722284972572e-05
mama,1.0780051708401067e-05
doesn mean,1.0776829372763666e-05
harm,1.075264687551487e-05
visit,1.0730600877728857e-05
police officer,1.0727874123441239e-05
socially,1.072272645940319e-05
real problem,1.0716794220348083e-05
bought,1.0711801224533417e-05
toxic,1.0694739831111878e-05
law enforcement,1.0691050373542926e-05
nick,1.0686032310032732e-05
coast,1.0683652308477723e-05
barely,1.068301398820692e-05
base,1.0678414173119632e-05
software,1.0675537643050155e-05
ted,1.066745605853435e-05
personally,1.0667266140519794e-05
tall,1.0664542392254535e-05
bye,1.066155464444284e-05
long time,1.0636451976845236e-05
richard,1.0624886338725403e-05
fortunately,1.061613106693524e-05
grab,1.0611559038760517e-05
violation,1.0604775566945981e-05
hidden,1.0602225704275871e-05
protesting,1.059571296821037e-05
skill,1.0594988621277935e-05
black people,1.0587658758299294e-05
surely,1.056877338643251e-05
trolls,1.0563165119869452e-05
column,1.055595916089287e-05
128075,1.0555019330349671e-05
safety,1.0550289804728228e-05
new york,1.0548345687708664e-05
bud,1.0545914075245069e-05
golden,1.0542255258804579e-05
bern,1.0534073604088632e-05
wide,1.0517757842111849e-05
bailey,1.0503915457694277e-05
openly,1.0491736799766754e-05
13,1.049115497128834e-05
demand,1.0484392398296561e-05
replace,1.0479721054202893e-05
know like,1.0467338486948177e-05
candy,1.0460037158303034e-05
gt gt,1.0448923740020784e-05
city council,1.0448029750049023e-05
duty,1.0446558461661328e-05
pigs,1.0445620827325457e-05
elect,1.0443519009260465e-05
sum,1.043887987515261e-05
demanding,1.0436138990637989e-05
brand,1.0434033876690856e-05
unacceptable,1.0431641047445072e-05
disagreement,1.042521176331534e-05
floor,1.0424916558537647e-05
houston,1.0417684758164627e-05
like think,1.0416383170775179e-05
held,1.0410669397519376e-05
appointed,1.040720672236479e-05
leaves,1.03915984060331e-05
arabia,1.036272954719055e-05
videos,1.0352771415577606e-05
brings,1.0348111628981839e-05
silent,1.0343846277789432e-05
lawyer,1.0341076983310292e-05
constant,1.0302453790676321e-05
properly,1.0294215606407646e-05
belief,1.0281416724224696e-05
responsibility,1.0263059837362319e-05
grown,1.0260064174768948e-05
writer,1.0253459047042574e-05
jury,1.0251403135628763e-05
modern,1.0244984016650292e-05
cell,1.0244109059278614e-05
vinis,1.0239368727066588e-05
favor,1.0232968044735438e-05
mixed,1.0228541405415333e-05
weekend,1.0212924758212353e-05
granted,1.0211542560597269e-05
structure,1.0210013640830746e-05
defeat,1.0204002630379827e-05
ranchers,1.0199156455119446e-05
millions,1.019643826002629e-05
didn know,1.019501232192598e-05
op ed,1.0194735334990285e-05
spit,1.0194658794815298e-05
mirror,1.0186222138998262e-05
figure,1.0179901386131226e-05
consideration,1.0178027515148588e-05
adam,1.0173425112278417e-05
fighting,1.01531015477384e-05
militia,1.0143423302321339e-05
sent,1.0131254547292648e-05
typically,1.012863260826038e-05
seeing,1.0126858679163843e-05
rose,1.0117566967262975e-05
bound,1.0100601696058854e-05
cultural,1.0089122167908136e-05
patriot,1.0083963284167547e-05
freak,1.0078893429644025e-05
alright,1.0078068829927593e-05
churches,1.00600041126945e-05
think people,1.0041281042408903e-05
confuse,1.0033887594999824e-05
hop,1.003136250327296e-05
feelings,1.0030334343199248e-05
bitch bitch,1.0028309209268187e-05
odds,1.0012640688524581e-05
ed,1.0012444733887023e-05
couples,1.0006273033821084e-05
usually,1.0001813773713223e-05
guessing,1.000096566239523e-05
private property,9.991610428163756e-06
acted,9.96525243521561e-06
franklin,9.964581803911407e-06
03,9.963350919609215e-06
interview,9.948754993063307e-06
honor,9.933811953354237e-06
appear,9.933047127244818e-06
theme,9.913012748142932e-06
letting,9.912409431436567e-06
probation,9.903940752735401e-06
negative,9.900844520119084e-06
like hoes,9.899313535758059e-06
senior,9.895046281972704e-06
culture,9.890605829899844e-06
walker,9.88794127288134e-06
constantly,9.872142217600452e-06
plus,9.869858246485065e-06
designed,9.869113553548652e-06
finish,9.868588250494239e-06
uses,9.86744666515871e-06
respectful,9.866250914375864e-06
stealing,9.860748031120106e-06
repeat,9.85501611570624e-06
cattle,9.850830436866347e-06
sport,9.835787234185226e-06
hat,9.818230245464535e-06
urban,9.815390673665925e-06
travel,9.813217835270701e-06
efforts,9.811553676578067e-06
nominee,9.809118525103742e-06
oops,9.804164171732057e-06
headed,9.799755881876414e-06
suffering,9.796857268802521e-06
pat,9.792109292164371e-06
fairbanks,9.791771808580708e-06
just know,9.791500289491715e-06
info,9.78741057209426e-06
miserable,9.781332749688538e-06
weight,9.78074430876166e-06
minded,9.766103655665097e-06
craig,9.75568888437484e-06
people think,9.747491349978831e-06
jealous,9.746647047859555e-06
purchase,9.73977203086771e-06
big deal,9.734018885140863e-06
offering,9.730488547248676e-06
bread,9.722604230428061e-06
muslims,9.707766423507884e-06
people know,9.707663148855941e-06
study,9.699713862693506e-06
credibility,9.699027892399819e-06
version,9.689003440534693e-06
proved,9.683105773009185e-06
breaking,9.678129549231808e-06
george,9.673488570255303e-06
exposed,9.672412266738426e-06
generally,9.668820644695742e-06
hundreds,9.667362950345667e-06
realized,9.659178544617583e-06
dr,9.652422503659219e-06
kills,9.647238740304675e-06
democratic party,9.646871826193799e-06
march,9.635033203424224e-06
substantial,9.632009352952981e-06
willamette,9.628240993917916e-06
dark,9.628223132077094e-06
net,9.621152142442596e-06
lights,9.616600155693425e-06
personnel,9.611479178435927e-06
lame,9.605440459559386e-06
ii,9.598887976186708e-06
challenge,9.593018191038983e-06
thread,9.589758426614398e-06
benefit,9.568505397874071e-06
14,9.567558545177088e-06
drawn,9.559495881851207e-06
temporary,9.558447296304014e-06
careful,9.555974184392842e-06
mud,9.542780956204174e-06
mans,9.54227395056127e-06
latest,9.53313929987935e-06
hoping,9.529077152846498e-06
rant,9.517026344894718e-06
domestic,9.510781338443581e-06
successful,9.500238023610767e-06
attempts,9.494076456821312e-06
advocate,9.49086550302089e-06
love bitch,9.490295125336396e-06
birth control,9.486926997070077e-06
conduct,9.486434479575736e-06
gender,9.477353116450786e-06
twist,9.449087407823794e-06
don trust,9.448372777365422e-06
regulated,9.445381926533163e-06
worthy,9.443054388943466e-06
taxpayer,9.433927233332632e-06
opinions,9.429305381116534e-06
barrel,9.429220711884233e-06
shitty,9.427010882475673e-06
requirement,9.424984601075298e-06
stretch,9.42290399688542e-06
spelling,9.422093539042305e-06
comedy,9.413698479129073e-06
stone,9.41236596271965e-06
people make,9.408455588907348e-06
tolerance,9.402160989968927e-06
43,9.395364721705349e-06
survive,9.39417225372478e-06
reference,9.391611114467263e-06
breaks,9.38979350263945e-06
stopped,9.385624663450666e-06
handled,9.385499496414517e-06
zero,9.381040026332569e-06
accident,9.360088477766045e-06
owners,9.358129764985677e-06
2013,9.356633757738041e-06
massive,9.351525113437571e-06
upset,9.3487992218808e-06
clients,9.32578467468279e-06
understood,9.319748067630817e-06
obvious,9.3187277133514e-06
bitter,9.316852463462853e-06
knowledge,9.31552458501935e-06
sam,9.312379939711537e-06
continues,9.300454413513654e-06
photos,9.286473013717986e-06
resolution,9.284178800854847e-06
solid,9.272932720078844e-06
price,9.269550244109495e-06
operation,9.267589185053501e-06
new comment,9.247422164045748e-06
dealing,9.2422730520104e-06
salmon,9.23886717127478e-06
pissed,9.22911028579431e-06
cards,9.228034681439045e-06
like just,9.227519899144784e-06
decide,9.226201717674566e-06
finding,9.212409703135771e-06
plenty,9.2071254620278e-06
senators,9.204157290547012e-06
fruit,9.200359770736616e-06
heaven,9.20020369568131e-06
month,9.190667320174317e-06
minds,9.185726023450473e-06
martin,9.178799306467955e-06
41,9.178425896584309e-06
thot,9.163637894525996e-06
blm,9.162300355044426e-06
greed,9.154465941857931e-06
consider,9.14701719494433e-06
sending,9.146172425384517e-06
remotely,9.133056547809799e-06
mall,9.130624991601841e-06
tour,9.128638728381312e-06
loaded,9.107522276869448e-06
collective,9.095126540908144e-06
imago dei,9.089110868445423e-06
gift,9.062542860520172e-06
father,9.060647557894115e-06
obamacare,9.052033985655225e-06
certain,9.047735093851356e-06
ban,9.043653155013602e-06
switch,9.023528814972754e-06
wa,9.016564092388304e-06
bf,9.008721841967538e-06
rock,9.004930331338158e-06
directly,9.004781151426549e-06
legislator,8.99661689148513e-06
know right,8.989568330570778e-06
protesters,8.988671379218394e-06
interests,8.985710065538317e-06
frankly,8.982764841073542e-06
bull,8.973901234357022e-06
piercy,8.972321640037078e-06
civil rights,8.972299977698851e-06
cash,8.955683671368341e-06
state police,8.954178939040183e-06
effective,8.948435969104952e-06
wind,8.943519788778213e-06
ncaa,8.942533712375711e-06
stick,8.936969977610135e-06
journalism,8.927767698727101e-06
don worry,8.922037046797176e-06
reader,8.901315641099307e-06
roll,8.891555351551228e-06
swag,8.877648158832937e-06
st,8.876996906369083e-06
runs,8.87103656856667e-06
compare,8.862081762525465e-06
entirely,8.85019771471487e-06
player,8.849222309696977e-06
20 years,8.844590126798226e-06
cap,8.843657145126174e-06
highway,8.838573515515124e-06
attract,8.833549547193023e-06
governments,8.826707138315077e-06
standards,8.806512589186554e-06
tbh,8.797125534609868e-06
clock,8.792447658640356e-06
spring,8.788973152003096e-06
goods,8.77675853161313e-06
ages,8.774547300344253e-06
posters,8.762742145016149e-06
looking like,8.762341622927587e-06
offenders,8.752525307688243e-06
wave,8.749214748425396e-06
solved,8.7458015286714e-06
particularly,8.742629172955111e-06
limits,8.738720176736653e-06
disappointed,8.72559917991361e-06
talkin bout,8.717078560186695e-06
8212,8.71532697996535e-06
picked,8.71087901177573e-06
comment section,8.70432351443377e-06
ve read,8.70401956636398e-06
apply,8.703512422398558e-06
ww,8.700692932527658e-06
supporter,8.700059579539623e-06
figured,8.693265031633663e-06
128073,8.691414429156015e-06
entertaining,8.68597551970657e-06
spanish,8.681838907514304e-06
liked,8.675129159848955e-06
tight,8.668078087939766e-06
plain,8.651565745451355e-06
camping,8.6502516686146e-06
fails,8.646549354124765e-06
artist,8.646119480927793e-06
xdsmooth,8.632149221773089e-06
quickly,8.629057326824096e-06
tank,8.627536402459665e-06
administration,8.627343857486268e-06
hearings,8.6172309132357e-06
assume,8.611972839732382e-06
officers,8.608500625388363e-06
remains,8.60017448121089e-06
alaskan,8.599469541166068e-06
middle class,8.598440819256499e-06
gym,8.592434475270797e-06
smaller,8.584973377055525e-06
armed,8.581900196255083e-06
deemed,8.580508584760393e-06
legislatures,8.579943180983161e-06
link,8.57898792995462e-06
accountability,8.560487309999644e-06
cure,8.546693906935109e-06
serve,8.54067993761855e-06
agenda,8.540429863950546e-06
sprawl,8.540233175010936e-06
5th,8.538550266059937e-06
doors,8.537587897951527e-06
weeks,8.533549166331636e-06
60,8.531496706014452e-06
buildings,8.51442896797534e-06
load,8.512696944877241e-06
teen,8.509248855879877e-06
specifically,8.50203334627674e-06
affect,8.493600107761694e-06
socialism,8.486014874349883e-06
gee,8.475620129817966e-06
foster,8.474362833845292e-06
caused,8.474032387173015e-06
paths,8.453483698530158e-06
handed,8.452922083726928e-06
carrying,8.452374023756768e-06
commit,8.437474457859276e-06
enemy,8.4205688099956e-06
hasn,8.417584846753232e-06
update,8.414285179902028e-06
protected,8.41373615960929e-06
crazy bitch,8.411357825284854e-06
sane,8.409580198647634e-06
agency,8.406001569701175e-06
tiny,8.402992453108546e-06
believes,8.384676773012978e-06
don tell,8.3821910609964e-06
legitimate,8.376835934503802e-06
pounds,8.376736604623516e-06
reporting,8.372794498757488e-06
fat bitch,8.362017317800245e-06
contracts,8.35764642955346e-06
real life,8.356045235729072e-06
hitting,8.347179173531074e-06
smell like,8.338429465693856e-06
sleeping,8.324156412777685e-06
alex,8.323277824087295e-06
square,8.319548363119001e-06
foreign,8.313148050129182e-06
mental illness,8.310456846818047e-06
aa,8.309566726920104e-06
located,8.29791166438758e-06
natives,8.296386814333112e-06
pretending,8.29339052340729e-06
serves,8.291360767014289e-06
don young,8.268240046921533e-06
blind,8.26255151673119e-06
deserved,8.261591735075889e-06
hunt,8.2470523085002e-06
youth,8.230815141405154e-06
permit,8.224858853057435e-06
event,8.212243554488525e-06
planned,8.210504560336318e-06
whine,8.205016458511949e-06
anger,8.204373404637117e-06
spell,8.202845136676982e-06
little bit,8.201684102832835e-06
riding,8.199924840769565e-06
brooks,8.199246429410038e-06
dope,8.194229205334278e-06
taxing,8.191865790411373e-06
harry,8.185067635144715e-06
universe,8.183330882312177e-06
compassion,8.183104564666353e-06
kesey,8.180799464522821e-06
pac,8.177286326040898e-06
shut fuck,8.176929284214345e-06
diet,8.176368093351563e-06
sensitive,8.170591311688917e-06
cleaning,8.168454329729693e-06
available,8.167520540909823e-06
effect,8.166967546250644e-06
wonderful,8.160912399913997e-06
300,8.158951908936775e-06
camp,8.157399689572124e-06
let know,8.155171567652918e-06
ongoing,8.153795621522398e-06
section,8.146839135191373e-06
45,8.14257364324058e-06
disrespectful,8.139272234914891e-06
supreme court,8.13335631630916e-06
existence,8.130243472673543e-06
just wanted,8.129555815268883e-06
enjoying,8.128334494407125e-06
causing,8.111220489534053e-06
developers,8.10548821855152e-06
european,8.10287040495518e-06
collect,8.099753349073445e-06
op,8.094485875664491e-06
ak,8.094269287211102e-06
blood,8.092492005967075e-06
attacks,8.083298638849237e-06
karma,8.060878944007436e-06
dislike,8.055633291255384e-06
stuck,8.048862939548631e-06
challenged,8.043355976938887e-06
super rich,8.038262957677773e-06
republican party,8.034034926930461e-06
gang,8.02280336854689e-06
policies,8.020048665951332e-06
votes,8.018375804687982e-06
sons,8.005696058876661e-06
learned,8.002859317762595e-06
unlikely,8.001675111119364e-06
wine,7.997538929790375e-06
spent,7.99657469879001e-06
ultimately,7.991975046864543e-06
disease,7.987329224260892e-06
rally,7.98708247141878e-06
europe,7.982078770220221e-06
pockets,7.978054039969589e-06
fucc,7.97696774692266e-06
empire,7.973219463990119e-06
unnecessary,7.96318094572041e-06
products,7.96069530861209e-06
pulling,7.957157858989401e-06
catholic,7.953439633676528e-06
parts,7.948147636167264e-06
keeping,7.937102538563658e-06
web,7.931981694420432e-06
user,7.912002513486392e-06
reach,7.910320087812276e-06
lessons,7.910250772335459e-06
paint,7.89327864885585e-06
didn say,7.892607225647557e-06
orange,7.888283612094153e-06
checked,7.884617414134141e-06
form,7.882557668722109e-06
bitch said,7.880873055181583e-06
staff,7.880262635782653e-06
homes,7.878030395842484e-06
kkk,7.875050080987497e-06
rain,7.874383385731788e-06
oil gas,7.861808376716358e-06
paragraph,7.858774543612172e-06
construction,7.855376270431752e-06
attempting,7.851973483452377e-06
consistent,7.838679200795981e-06
fred,7.838009400199718e-06
bucks,7.837120002160152e-06
128522,7.825118840171489e-06
flat,7.823843150693254e-06
believing,7.817182623729896e-06
perform,7.815256173031595e-06
materials,7.810820189700326e-06
charles,7.809623809120947e-06
taxpayers,7.807604563321061e-06
enemies,7.798123304410418e-06
resources,7.797738738066684e-06
palin,7.797424623468082e-06
comparison,7.792022682865307e-06
30 years,7.788180505080105e-06
equal,7.78092233378834e-06
damage,7.778420515192433e-06
regarding,7.77145081284095e-06
falling,7.766134603273855e-06
health care,7.751500278379664e-06
bitches amp,7.745316247557085e-06
forum,7.740109946062451e-06
punk,7.73612240010246e-06
insight,7.734435613124244e-06
normally,7.723237983134817e-06
village,7.722535811909029e-06
en,7.720834795162978e-06
agreed,7.72027230428499e-06
tyranny,7.71271212762552e-06
dreams,7.706995155611329e-06
guilt,7.70089410012201e-06
basic bitches,7.700311065286955e-06
blunt,7.700254538666121e-06
decided,7.696701853437654e-06
goals,7.69357453961085e-06
poster,7.63528794789488e-06
numerous,7.6145263547913306e-06
closing,7.6128181301464805e-06
really want,7.601889050135664e-06
billions,7.588023754648937e-06
goal,7.579954498410243e-06
permission,7.5744215815893665e-06
don forget,7.562037887297998e-06
core,7.558951870994858e-06
know people,7.543656410090883e-06
analysis,7.5335016657585845e-06
ideas,7.5320028118138735e-06
machine,7.517684019176806e-06
dishonest,7.515800451651705e-06
energy,7.515137025633154e-06
final,7.512551029543061e-06
hats,7.5122393243932585e-06
particular,7.509928900561304e-06
fresh,7.49767934055066e-06
legislation,7.481509884304405e-06
property taxes,7.474550892593867e-06
bid,7.472359158491316e-06
maintain,7.466173060823726e-06
things like,7.4629003786847605e-06
settle,7.4579037818033975e-06
hollywood,7.450606540438065e-06
present,7.449143057017937e-06
chose,7.441809451922743e-06
felt,7.4317441295350544e-06
